row_type,backend,N,iteration,measure,seconds
ITER,FLINT,24,12,keygen,2.128389
ITER,FLINT,24,13,keygen,2.200927
ITER,FLINT,24,14,keygen,2.309766
ITER,FLINT,24,15,keygen,2.808815
ITER,FLINT,24,16,keygen,2.286047
ITER,FLINT,24,17,keygen,2.144171
ITER,FLINT,24,18,keygen,2.154388
ITER,FLINT,24,19,keygen,2.820516
ITER,FLINT,24,20,keygen,2.159517
ITER,FLINT,24,21,keygen,2.743722
ITER,FLINT,24,22,keygen,2.074069
ITER,FLINT,24,23,keygen,1.937338
ITER,FLINT,24,24,keygen,2.428332
SUMMARY,FLINT,24,,keygen_avg,2.319712
ITER,FLINT,25,0,keygen,2.812961
ITER,FLINT,25,1,keygen,2.573413
ITER,FLINT,25,2,keygen,2.461295
ITER,FLINT,25,3,keygen,2.959951
ITER,FLINT,25,4,keygen,2.286184
ITER,FLINT,25,5,keygen,2.379352
ITER,FLINT,25,6,keygen,2.511072
ITER,FLINT,25,7,keygen,2.827319
ITER,FLINT,25,8,keygen,2.465632
ITER,FLINT,25,9,keygen,2.998667
ITER,FLINT,25,10,keygen,2.005958
ITER,FLINT,25,11,keygen,2.142071
ITER,FLINT,25,12,keygen,2.894408
ITER,FLINT,25,13,keygen,2.481238
ITER,FLINT,25,14,keygen,2.521556
ITER,FLINT,25,15,keygen,2.669654
ITER,FLINT,25,16,keygen,2.446524
ITER,FLINT,25,17,keygen,2.504655
ITER,FLINT,25,18,keygen,2.976927
ITER,FLINT,25,19,keygen,2.479099
ITER,FLINT,25,20,keygen,3.031038
ITER,FLINT,25,21,keygen,2.400667
ITER,FLINT,25,22,keygen,2.402908
ITER,FLINT,25,23,keygen,2.394026
ITER,FLINT,25,24,keygen,3.041500
SUMMARY,FLINT,25,,keygen_avg,2.586723
